CustomerID,FirstName,LastName,Email,Phone,DateOfBirth,Gender,Country,City,PostalCode,Address,SignupDate,CustomerType,TotalSpent,PreferredContactMethod
C1517,Leslie,Wilson,carrieedwards@gmail.com,181-885-2285x84685,19-05-1993,Other,France,West Martinberg,98347,"511 Katelyn Islands Apt. 578
West Susanton, UT 49868",25-12-2023,New,2765.04,Email
C1518,Thomas,Jones,joannwatson@smith.info,985.294.6012x21386,08-06-1988,Male,Barbados,Fergusonport,97643,"USNV Floyd
FPO AP 68309",15-03-2023,VIP,545.13,Email
C1519,Michael,Warner,scohen@hicks.com,315.523.5307,26-08-1998,Male,Barbados,Jacquelinebury,34621,"5625 Jenna Parks
New Victoria, OR 64974",29-03-2023,New,1619.33,Phone
C1520,Angelica,Oneal,gsmall@gmail.com,+1-402-170-5364x0316,23-10-1997,Female,United States of America,Dennisburgh,23048,"870 David Orchard
Benjaminborough, GA 73992",07-09-2023,Returning,1026.98,SMS
C1521,Kristine,Gordon,eric54@miller.com,(273)267-7442,18-05-1957,Male,Nigeria,Mooneyshire,42733,"691 Hatfield Summit Suite 478
New Anachester, MS 62920",14-09-2023,Returning,9387.86,Phone
C1522,Susan,Ferguson,brendanwilliams@yahoo.com,8230051158,21-03-2000,Female,Qatar,Port Aaron,98023,"827 Perez Orchard
Chungland, TX 83509",11-07-2024,Returning,5310.04,Phone
C1523,Kimberly,Hunt,markroberts@greer.net,(819)464-0550,07-06-1998,Other,Hong Kong,South Michaelview,48977,"2039 Perkins Isle
New Carl, IN 04415",29-10-2023,VIP,8774.17,Email
C1524,Kaylee,Vasquez,levitownsend@lewis.com,161.636.8108x786,17-01-1962,Other,Svalbard & Jan Mayen Islands,Danielville,88487,"904 Charles Spurs
North Angela, PA 38935",18-09-2024,New,1396.76,SMS
C1525,Rebecca,Gray,sgreen@yahoo.com,774.795.7250,18-04-1990,Female,Marshall Islands,Angelaland,46371,"831 Johnson Circles
Tiffanyton, WV 41580",11-05-2024,VIP,6754.49,Email
C1526,Anita,Murray,sarahhoward@wood.com,001-026-178-2981,10-02-2006,Other,Turkey,North Lindsay,90241,"638 Robinson Junction Apt. 657
East Derrickborough, OR 42849",04-11-2024,New,4075.18,SMS
C1527,Anita,Montes,mcherry@banks.net,+1-687-341-4213x607,20-02-1990,Other,Nepal,Abbottmouth,34500,"118 Camacho Island Apt. 895
East Craig, CA 45964",21-10-2023,VIP,5973.89,Phone
C1528,Elizabeth,Clark,andrewcastillo@yahoo.com,001-222-454-7283x445,17-07-1959,Female,Sri Lanka,Lake Jenniferhaven,48759,"6934 Amy Summit Apt. 108
Gaychester, WA 66793",16-01-2024,Returning,4248.86,Email
C1529,Jonathan,Perkins,rodriguezmatthew@hotmail.com,403-920-6072x022,01-12-1978,Male,Poland,North Aliciachester,56631,"434 Walters Island
West Josephchester, NH 81192",12-05-2023,VIP,1310.31,SMS
C1530,Felicia,Walker,sheri95@gmail.com,072.968.5485x444,08-11-2003,Other,Marshall Islands,Jeffreyport,55317,"734 Frazier Burg Apt. 834
Moodymouth, NY 19506",23-12-2024,Returning,8560.52,SMS
C1531,Sarah,Murphy,iflynn@yang.com,295-663-8705x40593,23-06-2005,Female,Egypt,Yvonnefurt,86622,"4079 Devin Creek Suite 974
Michaelaton, MI 33497",02-08-2023,Returning,9352.13,Phone
C1532,Paula,Rogers,anthony22@hotmail.com,551-583-7728x5247,23-03-1970,Male,Saint Martin,Jacksonshire,37331,"954 Jordan Lake
Kevintown, IN 83972",19-02-2023,Returning,1265.31,Phone
C1533,Michael,Morgan,oflores@knight.net,724-119-8340x779,05-06-1979,Other,Uganda,Flemingborough,39013,"USS Peterson
FPO AP 35604",04-08-2023,Returning,159.38,Phone
C1534,Martha,Figueroa,michael68@hotmail.com,059.364.0022,18-12-1965,Female,Samoa,Myersborough,88084,"222 Daniel Terrace
Andersonland, OK 23275",05-09-2024,Returning,5429.39,Email
C1535,Nancy,Ingram,brenda90@gmail.com,(227)239-3149,25-01-1970,Male,Antigua and Barbuda,Michaelberg,38793,"434 Raven Mission Apt. 351
South Tommybury, OH 04042",21-09-2023,Returning,6364.39,Phone
C1536,Julian,Lee,dgonzales@rollins.com,(781)771-2468,07-03-2001,Male,Libyan Arab Jamahiriya,Paultown,77886,"3190 Washington Station Suite 337
Port Misty, DE 58866",14-08-2024,Returning,6744.99,Email
C1537,Brittany,Cruz,matthew07@gmail.com,(531)731-3887,30-03-1985,Female,Bermuda,Taylormouth,90469,"3632 Craig Trail
North Thomasland, IA 41032",15-12-2024,New,1013.13,SMS
C1538,Ronald,Dean,xgregory@diaz.com,104-599-0620x50944,08-02-2004,Male,Malta,West Christina,50791,"Unit 1583 Box 9802
DPO AA 72846",30-06-2023,Returning,3477.58,SMS
C1539,Jennifer,Valdez,lmolina@yahoo.com,539-720-0343,28-02-1979,Other,Nepal,South Sharon,65210,"7220 Dean Stravenue Apt. 988
Meltonfurt, TN 96098",24-07-2023,New,9502.22,Email
C1540,Jill,Patterson,xsmith@burnett.com,319.513.0661x80275,18-05-1956,Male,Latvia,New Heather,57533,"6302 Duran Shoal
Jamesfurt, AZ 09452",15-05-2024,Returning,6702.97,SMS
C1541,Lisa,Smith,justindiaz@gonzalez.net,001-478-648-7006x181,22-08-2004,Female,Ireland,West Joseph,19220,"522 Gary Shoals
Kellymouth, MD 15427",27-02-2024,Returning,3045.77,SMS
C1542,Crystal,Higgins,susanrichardson@gmail.com,927-644-8367,22-03-2005,Female,Egypt,New Joseland,1573,"23426 Justin Keys Apt. 802
Ortizhaven, DC 40884",28-02-2023,VIP,6644.32,SMS
C1543,Leslie,Butler,ivannewton@hamilton-phelps.com,151-894-0494,24-10-1996,Male,Jordan,Ashleyland,85072,"386 Christina Flat
South Jesse, IL 81746",24-12-2023,VIP,9732.21,SMS
C1544,Jennifer,Martin,christopher61@gmail.com,568.699.6330x7191,01-09-1971,Male,Ireland,Robinsonshire,87076,"5433 Garcia Cape
Port Jonathanton, NV 23209",24-02-2023,VIP,6748.84,SMS
C1545,Ryan,Madden,gomezsarah@bennett-adams.com,297-965-0803,03-12-2000,Other,Serbia,West Richard,15210,"64142 Kristina Drive
New Robin, OR 92248",16-04-2024,VIP,4149.12,SMS
C1546,Michelle,Potter,nathaniel86@wagner-knight.info,(437)606-6531,27-11-1978,Female,Norway,Knoxstad,88389,"7759 Jeffrey Passage Suite 455
Perkinsland, WV 68872",20-01-2023,Returning,6070.42,SMS
C1547,Maria,Moore,luke16@yahoo.com,733-106-4528,02-03-1954,Male,Falkland Islands (Malvinas),Robertsfurt,43355,"121 Mark Estates
West Sarahfurt, WY 42304",09-10-2023,Returning,7428.28,SMS
C1548,Derek,Morris,egilbert@ellison-gray.com,+1-152-611-9196x0049,08-03-1962,Other,Swaziland,Taylormouth,93311,"4091 Evans Prairie Apt. 603
Rebeccafort, TX 16136",04-08-2024,Returning,5548.09,Phone
C1549,Randy,Melendez,ylong@gmail.com,-5250,03-06-1991,Male,Bouvet Island (Bouvetoya),South Nicholasbury,81834,"7437 Butler Parks
Lake Kevin, SD 80270",14-09-2023,VIP,7573.64,Email
C1550,Parker,Patel,heather45@fisher.com,630.320.8251,18-08-1954,Male,Hungary,Bowmanfurt,32730,"474 David Road
Heatherburgh, MT 04352",16-10-2023,New,317.59,SMS
C1551,Jared,Harvey,jonathan87@yahoo.com,135-299-0063x600,01-05-1963,Other,Christmas Island,South Bryanburgh,72235,"14317 Mercedes Union Apt. 171
New Jorge, DE 31485",12-06-2024,New,7137.4,Phone
C1552,Elizabeth,Franklin,madelinemoore@johnson-chen.com,+1-446-109-3822x9759,08-11-1982,Male,Equatorial Guinea,Russellbury,41412,"Unit 0812 Box 1891
DPO AA 49871",05-06-2023,New,7713.02,Email
C1553,Jacob,Davidson,tbridges@johnson.com,(487)456-2967x93722,28-11-1983,Female,Slovenia,New Terristad,79281,"495 Johnson Flats Suite 786
West Valerieland, GA 27374",29-10-2024,VIP,7269.5,Phone
C1554,Monica,Rice,jorge30@rich-gomez.com,982-236-0292,13-06-1973,Other,Saint Lucia,Lake Christinefort,99617,"96759 Tucker Views Apt. 158
Jessemouth, MA 99645",21-12-2024,New,2701.14,Email
C1555,Monique,Larson,warrenkaren@wilson-cordova.net,613-624-0450x4757,29-03-1992,Female,Brunei Darussalam,Smithberg,28556,"Unit 5009 Box 4775
DPO AP 87473",22-03-2024,New,6257.13,SMS
C1556,David,Fletcher,william12@hotmail.com,+1-781-682-2918x648,14-04-1967,Male,Gabon,Port Zachary,80895,"59525 Hodge Highway Suite 194
New Sharonton, CO 86728",23-07-2023,Returning,1854.27,SMS
C1557,Michael,Small,jessicachavez@bates.com,9392046973,13-01-2001,Female,Central African Republic,North Jessicabury,59575,"6835 Lisa Ports
Port Sonya, DC 34019",23-07-2024,VIP,863.29,Phone
C1558,John,Barnes,oramirez@gmail.com,375.642.5230x826,30-07-1959,Female,Seychelles,Nelsonside,83180,"7700 James Creek Suite 458
Leeton, NH 52361",30-04-2023,Returning,5962.86,Phone
C1559,Julie,Gomez,josephhunt@macdonald-hooper.org,-3409,25-09-1954,Male,Monaco,Carpenterview,98691,"4901 Cindy Ranch Apt. 988
East Johnmouth, NV 27659",27-02-2023,New,8055.62,Email
C1560,Stephanie,Brown,michaeldavis@medina.info,8993192299,02-01-1969,Other,Finland,Willisberg,15795,"6727 Alvarez Vista
New Stephen, WI 48191",01-12-2023,New,6046.59,Phone
C1561,Stephanie,Davis,darrellrogers@vazquez.com,598-779-5138x93269,28-07-1988,Female,Botswana,North Ashley,68687,"78717 Peter Ferry Apt. 466
New Jesse, NH 54090",09-09-2024,Returning,8292.24,Phone
C1562,James,Diaz,melanie36@ellis.org,+1-194-228-7124x72497,18-12-1957,Female,Nicaragua,West Feliciatown,20200,"469 Ponce Meadows
East Sarah, AK 01196",16-09-2024,New,1734.34,Phone
C1563,Nicholas,Smith,scott94@hotmail.com,519.580.6849x6610,15-08-1995,Male,Canada,Michaelmouth,65149,"8063 Murphy Grove
South Elizabeth, DE 73918",10-09-2024,VIP,7134.7,Phone
C1564,Kristin,Wright,brandontravis@gray-tucker.com,001-666-021-1317,20-12-1976,Other,Ghana,Maxhaven,52545,"35801 Forbes Pines
North Davidhaven, NE 85026",09-07-2023,VIP,6365,Email
C1565,Jacqueline,Shepard,utownsend@gmail.com,001-954-403-0977x2887,20-11-1990,Other,Cote d'Ivoire,Port Jacobview,28753,"649 Hayes View
Danielmouth, AR 89603",04-01-2025,VIP,8198.56,Email
C1566,Julie,Norton,crystal96@hunter-rogers.biz,(602)039-7983,05-03-1976,Male,Albania,Xavierburgh,80021,"619 Kathleen Grove Apt. 281
Johntown, NC 84519",08-02-2023,Returning,1392.3,Email
C1567,Daniel,Ritter,davidsmith@wilson.com,280.738.8099x52176,09-01-1995,Other,United Kingdom,West Richardport,5175,"0024 Michael Vista
East Juan, DC 73794",07-05-2023,Returning,7981.33,Phone
C1568,Amanda,Richard,reyestaylor@ball.com,(141)560-3640,18-02-1968,Female,Tonga,Amandafort,67968,"9071 Floyd View Apt. 507
Andrewtown, CO 95701",05-01-2025,Returning,2762.69,Email
C1569,Jeremy,Frank,emilyclark@hotmail.com,8914854514,08-07-1962,Male,Antarctica (the territory South of 60 deg S),Jacquelinechester,22574,"178 Shelton Village Suite 873
Susanchester, LA 97808",24-09-2023,VIP,6613.07,Email
C1570,Steven,Adams,michelle23@hotmail.com,(117)473-5072x0169,04-11-1958,Other,Guinea,East Angela,54001,"776 Julia Curve Apt. 838
North Stephenfort, PA 91440",10-02-2024,Returning,6875.22,Phone
C1571,Seth,Williams,jordan26@flores.info,807-052-4582x3284,20-04-1982,Male,Moldova,Thomaschester,42477,"3584 Smith Loop Suite 959
West Sarah, OR 63498",02-07-2024,VIP,7463.2,Email
C1572,Sabrina,Miller,alec13@jackson.com,+1-622-241-3284x938,30-05-1966,Other,Guatemala,Port Yolanda,54047,"590 Oliver Wells Apt. 195
Chloeside, NY 93316",20-10-2023,Returning,4504.41,SMS
C1573,Gary,Williams,jonesdaniel@hotmail.com,442.543.0970x1288,25-12-1957,Female,Cocos (Keeling) Islands,Liuport,16515,"9337 Andrea Village Apt. 121
Taylormouth, IN 29738",06-08-2023,VIP,6205.76,Email
C1574,Madeline,Townsend,brandonbrown@hotmail.com,-7462,21-06-1958,Other,Hong Kong,South Richard,47141,"30719 Doyle Coves Suite 700
North Megan, MS 91830",11-11-2023,VIP,9220.27,Email
C1575,Jorge,Collins,taylormonique@martinez.org,+1-000-972-5607x8766,22-07-1991,Other,Saint Helena,West Jasminebury,38270,"54546 Gutierrez Crescent Apt. 105
East Lawrence, OK 35414",28-06-2023,Returning,7667.77,Email
C1576,Megan,Norton,jeffery16@russell.com,599-064-4110x91956,06-04-1987,Male,South Georgia and the South Sandwich Islands,Lake Stevenport,87672,"658 Sarah Gateway
South Jason, OH 85440",24-04-2023,Returning,5117.5,SMS
C1577,Sierra,Perez,smithsean@baker-frye.com,152-119-0139x85240,30-03-1976,Other,Luxembourg,Port Jonathanton,86135,"030 Simpson Island
Garyside, NH 93091",14-10-2023,Returning,2946.99,SMS
C1578,Thomas,Patel,parkerstacy@martin.com,(917)771-1617x5915,17-04-1975,Male,Latvia,Melissahaven,65374,"9162 Sullivan Club
Lake David, MI 43543",23-11-2024,New,2583.17,Email
C1579,Robert,Curtis,dcooke@ray.com,743.374.6232,03-04-1957,Other,South Africa,Myersshire,77329,"28845 Brandon Centers Suite 685
Dominguezbury, DC 23594",24-06-2024,VIP,901.62,Email
C1580,Laurie,Caldwell,megan02@gmail.com,569-645-5834,16-12-1972,Female,Lesotho,Stephensonville,36288,"16282 Aaron Cove
Dominguezside, OH 34097",08-04-2023,Returning,6833.04,Phone
C1581,Bruce,Chavez,jennyanderson@gmail.com,140-754-2156,03-08-1982,Male,Israel,South Anthonyburgh,26458,"97900 Patrick Ranch Suite 036
East Amy, LA 23774",19-10-2023,VIP,8889.66,SMS
C1582,Olivia,Robinson,mendozarobert@gmail.com,994.694.1147x365,07-11-1965,Male,Saint Helena,Williamsburgh,96911,"1372 Vega Views Suite 349
Martinezside, DC 71745",18-09-2023,New,1207.78,Email
C1583,Tracy,James,tara29@mcbride.com,(962)800-6020x0723,01-10-1966,Female,Pitcairn Islands,Port Lauramouth,58821,"1673 Nicholas Gateway Suite 875
New Brettport, OR 94700",05-08-2023,VIP,9069.79,SMS
C1584,Christopher,Carter,rebeccakrause@castro.biz,(151)128-3996x606,08-08-1988,Other,Rwanda,New Brentmouth,36251,"21757 Mary View Suite 292
South Daisy, PA 51744",26-09-2024,VIP,4566.81,Phone
C1585,Stephen,Martin,stewartchristina@hotmail.com,001-143-221-0724x6358,03-07-1997,Male,Indonesia,East Todd,88869,"7063 Peters Greens
West Hannah, AK 35257",30-11-2023,VIP,1525.26,Phone
C1586,Jennifer,Freeman,zacharyhicks@hotmail.com,839-783-2981x4803,01-10-2002,Male,Bolivia,East Ronaldton,41200,"Unit 6837 Box 0132
DPO AP 71555",07-02-2023,New,412.34,Phone
C1587,Ashley,Cook,knicholson@hotmail.com,592.044.8585x0187,08-06-1957,Other,Malawi,New Brian,31489,"9263 Karen Land
Brownport, AK 66088",11-05-2024,Returning,3688.71,Phone
C1588,Anna,Bishop,xalvarez@yahoo.com,548-563-1899x285,30-05-1954,Male,French Guiana,Mendezview,52707,"9245 Melissa Mews Suite 730
Anthonyside, WV 71985",09-01-2025,VIP,3064.08,SMS
C1589,Wendy,Shannon,romanjocelyn@austin.org,784.539.1308x6754,25-01-1955,Other,Cote d'Ivoire,Robinburgh,41810,"28041 Brown Islands
Port Wendy, MI 89186",15-11-2023,New,6439.9,Email
C1590,Randy,Munoz,slane@lopez-holland.net,898.249.3959,23-10-1991,Male,South Africa,New Annville,5435,"412 Ramirez Garden
Taylorbury, VT 77910",09-04-2024,VIP,4696.68,SMS
C1591,Jeffery,Robinson,bradymarie@richardson.org,-801,19-11-1984,Other,Albania,West Darrellton,81349,"16078 Christian Islands Suite 777
Harrisonville, ID 89915",20-11-2024,New,9195.81,SMS
C1592,Jacob,Woods,nolanwayne@carter-snow.com,+1-998-978-1076x535,14-06-1996,Male,Syrian Arab Republic,Valeriemouth,32038,"9611 Bryan Mews
Richardsonview, MD 01289",10-01-2024,VIP,9458.06,Phone
C1593,David,Page,fuenteschristopher@gmail.com,+1-334-839-9307x1489,09-03-1988,Male,South Georgia and the South Sandwich Islands,East Katherinebury,25500,"5249 Timothy Walks Suite 018
Banksfort, OH 14766",18-02-2024,New,6243.33,SMS
C1594,Ashley,Waters,peggy13@harper.biz,+1-470-125-0252x6945,15-07-1995,Other,Sudan,Stephanieview,829,"602 Andrews Junctions Suite 025
Lake Michelleberg, CT 12876",22-01-2024,Returning,8689.26,Phone
C1595,Elizabeth,Miller,michaelwilliams@gmail.com,401.690.8834,17-10-1998,Other,Macao,West Lisa,84995,"6047 Ball Circles Apt. 596
Dustinview, NV 03553",19-12-2023,VIP,1046.5,Phone
C1596,Haley,Edwards,jfoley@yahoo.com,-1252,04-10-1982,Male,Russian Federation,Cummingsshire,46247,"95813 Johnson Neck
Jaredton, GA 16940",04-10-2023,New,8029.95,SMS
C1597,Lucas,Moses,phernandez@walker-wood.com,7970356789,07-01-1960,Female,Spain,Kellybury,66103,"00456 Michael Mountains Suite 485
Michelleside, NY 61420",11-11-2024,New,8030.98,Email
C1598,Melissa,James,pamelagomez@lara.net,270.112.7528,22-08-1970,Male,Anguilla,Craigside,4309,"PSC 7820, Box 4658
APO AP 80135",18-04-2023,VIP,7485.49,SMS
C1599,Jessica,Fritz,jacquelineweber@jensen.info,085-829-9527,27-01-2003,Other,Indonesia,Dawsonborough,72061,"PSC 4385, Box 5062
APO AE 72259",21-02-2024,VIP,808.38,Phone
